event_id,timestamp,threat_type,region,device_type,failed_logins,network_packets,connections,port_scans,data_transfer
EVT001145,2026-08-18 02:17:01.735196,Brute Force,Europe,Desktop,3,333,59,0,370
EVT001146,2026-08-18 02:25:01.735196,Ransomware,Asia,Router,3,795,48,0,229
EVT001147,2026-08-18 02:33:01.735196,Phishing,South America,Firewall,3,234,12,0,144
EVT001148,2026-08-18 02:41:01.735196,Brute Force,Africa,Desktop,6,343,10,0,404
EVT001149,2026-08-18 02:49:01.735196,Unauthorized Access,Asia,Firewall,1,582,35,0,428
EVT001150,2026-08-18 02:57:01.735196,Phishing,Europe,Firewall,2,979,66,0,498
EVT001151,2026-08-18 03:05:01.735196,Brute Force,Asia,Laptop,1,272,39,0,390
EVT001152,2026-08-18 03:13:01.735196,Brute Force,Europe,Firewall,4,438,59,0,136
EVT001153,2026-08-18 03:21:01.735196,Brute Force,Asia,Server,0,342,97,0,418
EVT001154,2026-08-18 03:29:01.735196,Unauthorized Access,South America,Firewall,3,238,71,0,144
EVT001155,2026-08-18 03:37:01.735196,Brute Force,Oceania,Router,0,195,77,0,352
EVT001156,2026-08-18 03:45:01.735196,Unauthorized Access,Asia,Router,2,938,16,1,383
EVT001157,2026-08-18 03:53:01.735196,Unauthorized Access,North America,Server,2,740,31,0,177
EVT001158,2026-08-18 04:01:01.735196,Malware,Oceania,Server,4,772,59,0,214
EVT001159,2026-08-18 04:09:01.735196,Phishing,Asia,Desktop,3,365,58,0,442
EVT001160,2026-08-18 04:17:01.735196,Malware,Oceania,Desktop,6,758,11,0,376
EVT001161,2026-08-18 04:25:01.735196,Unauthorized Access,North America,Desktop,2,549,99,0,487
EVT001162,2026-08-18 04:33:01.735196,Malware,Africa,Firewall,3,522,72,0,309
EVT001163,2026-08-18 04:41:01.735196,Brute Force,Oceania,Firewall,0,609,34,0,220
EVT001164,2026-08-18 04:49:01.735196,Unauthorized Access,Oceania,Desktop,5,480,53,0,306
EVT001165,2026-08-18 04:57:01.735196,Malware,South America,Router,3,190,31,0,477
EVT001166,2026-08-18 05:05:01.735196,Brute Force,Asia,Firewall,3,363,33,0,423
EVT001167,2026-08-18 05:13:01.735196,Brute Force,Asia,Laptop,2,293,7,0,205
EVT001168,2026-08-18 05:21:01.735196,DDoS,Europe,Desktop,3,750,97,1,258
EVT001169,2026-08-18 05:29:01.735196,Unauthorized Access,Oceania,Firewall,1,375,6,0,420
EVT001170,2026-08-18 05:37:01.735196,Brute Force,Europe,Desktop,1,340,17,0,245
EVT001171,2026-08-18 05:45:01.735196,Brute Force,North America,Laptop,6,742,36,0,38
EVT001172,2026-08-18 05:53:01.735196,Brute Force,Africa,Server,3,224,76,0,404
EVT001173,2026-08-18 06:01:01.735196,DDoS,Asia,Firewall,3,632,7,0,376
EVT001174,2026-08-18 06:09:01.735196,Phishing,Africa,Desktop,2,548,68,0,35
EVT001175,2026-08-18 06:17:01.735196,DDoS,Oceania,Laptop,105,6525,894,1,1748
EVT001176,2026-08-18 06:25:01.735196,Ransomware,Africa,Server,52,8395,479,1,1215
EVT001177,2026-08-18 06:33:01.735196,Brute Force,Africa,Desktop,3,542,11,0,154
EVT001178,2026-08-18 06:41:01.735196,Unauthorized Access,Africa,Desktop,2,893,70,0,96
EVT001179,2026-08-18 06:49:01.735196,Brute Force,Asia,Firewall,6,364,40,0,301
EVT001180,2026-08-18 06:57:01.735196,Phishing,Africa,Server,3,167,26,0,381
EVT001181,2026-08-18 07:05:01.735196,Phishing,South America,Firewall,4,736,64,0,330
EVT001182,2026-08-18 07:13:01.735196,Malware,Asia,Laptop,6,412,70,0,315
EVT001183,2026-08-18 07:21:01.735196,Brute Force,Asia,Desktop,4,118,70,0,412
EVT001184,2026-08-18 07:29:01.735196,Phishing,Africa,Firewall,2,472,89,0,114
EVT001185,2026-08-18 07:37:01.735196,Unauthorized Access,Oceania,Server,0,513,49,0,386
EVT001186,2026-08-18 07:45:01.735196,Ransomware,South America,Laptop,5,441,9,0,262
EVT001187,2026-08-18 07:53:01.735196,Unauthorized Access,Africa,Laptop,3,845,65,0,143
EVT001188,2026-08-18 08:01:01.735196,Brute Force,Asia,Router,2,990,60,0,376
EVT001189,2026-08-18 08:09:01.735196,Malware,South America,Desktop,3,659,36,0,189
EVT001190,2026-08-18 08:17:01.735196,Ransomware,North America,Firewall,3,158,57,0,482
EVT001191,2026-08-18 08:25:01.735196,Ransomware,Africa,Firewall,3,794,99,0,364
EVT001192,2026-08-18 08:33:01.735196,Malware,Asia,Laptop,4,730,61,0,17
EVT001193,2026-08-18 08:41:01.735196,Malware,North America,Laptop,1,571,29,0,201
EVT001194,2026-08-18 08:49:01.735196,Unauthorized Access,Africa,Server,1,984,14,0,426
EVT001195,2026-08-18 08:57:01.735196,Phishing,Oceania,Laptop,2,991,14,0,335
EVT001196,2026-08-18 09:05:01.735196,DDoS,North America,Laptop,2,852,84,0,214
EVT001197,2026-08-18 09:13:01.735196,Brute Force,Oceania,Router,2,990,39,0,174
EVT001198,2026-08-18 09:21:01.735196,Malware,Oceania,Laptop,3,418,93,0,275
EVT001199,2026-08-18 09:29:01.735196,Brute Force,Asia,Server,87,6973,845,1,1474
EVT001200,2026-08-18 09:37:01.735196,Malware,Europe,Desktop,2,636,63,0,95
EVT001201,2026-08-18 09:45:01.735196,Unauthorized Access,Europe,Desktop,1,955,25,0,262
EVT001202,2026-08-18 09:53:01.735196,DDoS,Oceania,Router,2,158,73,0,95
EVT001203,2026-08-18 10:01:01.735196,Malware,South America,Server,3,417,58,0,396
EVT001204,2026-08-18 10:09:01.735196,Brute Force,Oceania,Firewall,6,343,40,0,163
EVT001205,2026-08-18 10:17:01.735196,Brute Force,Africa,Server,1,746,61,0,382
EVT001206,2026-08-18 10:25:01.735196,Malware,Asia,Firewall,1,669,16,0,117
EVT001207,2026-08-18 10:33:01.735196,Brute Force,Asia,Firewall,4,983,58,0,212
EVT001208,2026-08-18 10:41:01.735196,DDoS,South America,Router,1,940,52,0,193
EVT001209,2026-08-18 10:49:01.735196,Malware,South America,Laptop,2,364,11,0,240
EVT001210,2026-08-18 10:57:01.735196,Phishing,Oceania,Router,5,184,78,0,173
EVT001211,2026-08-18 11:05:01.735196,Unauthorized Access,Asia,Laptop,1,864,16,0,390
EVT001212,2026-08-18 11:13:01.735196,Brute Force,Oceania,Desktop,1,908,49,0,146
EVT001213,2026-08-18 11:21:01.735196,Malware,Africa,Firewall,2,356,48,0,252
EVT001214,2026-08-18 11:29:01.735196,Malware,North America,Firewall,3,693,30,0,155
EVT001215,2026-08-18 11:37:01.735196,Unauthorized Access,Africa,Server,3,669,67,0,496
EVT001216,2026-08-18 11:45:01.735196,Brute Force,Oceania,Desktop,2,193,87,0,161
EVT001217,2026-08-18 11:53:01.735196,Brute Force,Africa,Laptop,7,610,8,0,468
EVT001218,2026-08-18 12:01:01.735196,Phishing,Africa,Desktop,3,784,95,0,227
EVT001219,2026-08-18 12:09:01.735196,Phishing,Oceania,Firewall,3,938,38,0,407
EVT001220,2026-08-18 12:17:01.735196,Unauthorized Access,South America,Firewall,7,670,93,1,33
EVT001221,2026-08-18 12:25:01.735196,Brute Force,North America,Desktop,1,233,41,0,491
EVT001222,2026-08-18 12:33:01.735196,Brute Force,Africa,Router,4,320,56,0,194
EVT001223,2026-08-18 12:41:01.735196,Ransomware,Europe,Laptop,3,894,28,0,81
EVT001224,2026-08-18 12:49:01.735196,Unauthorized Access,North America,Laptop,3,788,98,0,31
EVT001225,2026-08-18 12:57:01.735196,DDoS,Asia,Firewall,3,234,10,1,92
EVT001226,2026-08-18 13:05:01.735196,Brute Force,Africa,Laptop,7,269,49,0,23
EVT001227,2026-08-18 13:13:01.735196,Ransomware,Asia,Router,2,664,22,0,47
EVT001228,2026-08-18 13:21:01.735196,Ransomware,Europe,Laptop,7,974,84,0,233
EVT001229,2026-08-18 13:29:01.735196,Brute Force,South America,Desktop,2,722,74,0,493
EVT001230,2026-08-18 13:37:01.735196,Phishing,Oceania,Desktop,2,307,5,0,447
EVT001231,2026-08-18 13:45:01.735196,DDoS,South America,Desktop,1,131,92,0,396
EVT001232,2026-08-18 13:53:01.735196,DDoS,Africa,Server,3,894,49,0,290
EVT001233,2026-08-18 14:01:01.735196,Unauthorized Access,North America,Desktop,2,241,12,0,458
EVT001234,2026-08-18 14:09:01.735196,Phishing,Africa,Laptop,3,666,17,0,65
EVT001235,2026-08-18 14:17:01.735196,Brute Force,North America,Server,3,576,91,0,49
EVT001236,2026-08-18 14:25:01.735196,Unauthorized Access,Oceania,Server,4,254,51,0,399
EVT001237,2026-08-18 14:33:01.735196,Unauthorized Access,South America,Firewall,1,883,16,0,201
EVT001238,2026-08-18 14:41:01.735196,Malware,Africa,Desktop,3,402,33,0,86
EVT001239,2026-08-18 14:49:01.735196,Unauthorized Access,South America,Laptop,1,775,17,0,366
EVT001240,2026-08-18 14:57:01.735196,Phishing,Africa,Desktop,1,561,80,0,70
EVT001241,2026-08-18 15:05:01.735196,Unauthorized Access,Africa,Server,3,855,38,1,286
EVT001242,2026-08-18 15:13:01.735196,Unauthorized Access,North America,Laptop,1,358,55,0,447
EVT001243,2026-08-18 15:21:01.735196,Unauthorized Access,Oceania,Laptop,4,671,26,1,346
EVT001244,2026-08-18 15:29:01.735196,Phishing,South America,Laptop,4,659,61,0,108
EVT001245,2026-08-18 15:37:01.735196,Unauthorized Access,Oceania,Laptop,4,745,75,0,17
EVT001246,2026-08-18 15:45:01.735196,DDoS,Asia,Server,5,654,45,0,51
EVT001247,2026-08-18 15:53:01.735196,DDoS,Europe,Server,1,423,57,0,85
EVT001248,2026-08-18 16:01:01.735196,Phishing,North America,Laptop,4,903,42,0,152
EVT001249,2026-08-18 16:09:01.735196,Ransomware,South America,Router,2,242,97,0,391
EVT001250,2026-08-18 16:17:01.735196,Malware,North America,Desktop,1,397,84,0,72
EVT001251,2026-08-18 16:25:01.735196,Unauthorized Access,Oceania,Desktop,2,151,67,1,66
EVT001252,2026-08-18 16:33:01.735196,Ransomware,Africa,Firewall,6,435,45,0,397
EVT001253,2026-08-18 16:41:01.735196,DDoS,Oceania,Router,3,856,86,0,402
EVT001254,2026-08-18 16:49:01.735196,Brute Force,North America,Firewall,1,694,7,0,265
EVT001255,2026-08-18 16:57:01.735196,Phishing,Africa,Router,0,162,59,0,114
EVT001256,2026-08-18 17:05:01.735196,Ransomware,South America,Router,3,713,8,0,54
EVT001257,2026-08-18 17:13:01.735196,Malware,Africa,Laptop,4,486,30,0,291
EVT001258,2026-08-18 17:21:01.735196,Phishing,North America,Firewall,3,498,60,0,157
EVT001259,2026-08-18 17:29:01.735196,Phishing,Europe,Laptop,3,246,66,0,495
EVT001260,2026-08-18 17:37:01.735196,Unauthorized Access,Oceania,Server,2,600,5,0,229
EVT001261,2026-08-18 17:45:01.735196,DDoS,Asia,Server,2,645,97,0,419
EVT001262,2026-08-18 17:53:01.735196,DDoS,South America,Laptop,3,516,42,0,300
EVT001263,2026-08-18 18:01:01.735196,Brute Force,South America,Server,6,200,8,0,450
EVT001264,2026-08-18 18:09:01.735196,Phishing,Africa,Firewall,4,248,15,0,195
EVT001265,2026-08-18 18:17:01.735196,Brute Force,Africa,Server,2,352,8,0,384
EVT001266,2026-08-18 18:25:01.735196,Phishing,North America,Laptop,4,342,12,1,460
EVT001267,2026-08-18 18:33:01.735196,Phishing,Africa,Router,2,145,87,0,275
EVT001268,2026-08-18 18:41:01.735196,Unauthorized Access,Oceania,Server,2,154,84,0,28
EVT001269,2026-08-18 18:49:01.735196,Brute Force,Oceania,Desktop,3,432,47,0,408
EVT001270,2026-08-18 18:57:01.735196,Phishing,South America,Firewall,4,650,38,0,179
EVT001271,2026-08-18 19:05:01.735196,DDoS,Europe,Laptop,2,173,90,0,76
EVT001272,2026-08-18 19:13:01.735196,Unauthorized Access,Europe,Firewall,2,447,14,0,111
EVT001273,2026-08-18 19:21:01.735196,Phishing,Africa,Firewall,2,702,68,0,231
EVT001274,2026-08-18 19:29:01.735196,Brute Force,Oceania,Desktop,3,659,23,0,42
EVT001275,2026-08-18 19:37:01.735196,Unauthorized Access,Africa,Server,0,264,93,0,353
EVT001276,2026-08-18 19:45:01.735196,DDoS,Europe,Server,4,220,53,0,161
EVT001277,2026-08-18 19:53:01.735196,Unauthorized Access,Africa,Router,102,12963,429,1,1588
EVT001278,2026-08-18 20:01:01.735196,Unauthorized Access,North America,Laptop,2,902,27,0,24
EVT001279,2026-08-18 20:09:01.735196,Unauthorized Access,Africa,Server,1,931,56,0,334
EVT001280,2026-08-18 20:17:01.735196,Unauthorized Access,Africa,Server,1,613,48,0,474
EVT001281,2026-08-18 20:25:01.735196,Brute Force,Europe,Firewall,3,731,67,0,313
EVT001282,2026-08-18 20:33:01.735196,Malware,Oceania,Router,3,983,30,0,414
EVT001283,2026-08-18 20:41:01.735196,Ransomware,North America,Firewall,2,146,89,0,68
EVT001284,2026-08-18 20:49:01.735196,DDoS,South America,Desktop,3,957,9,0,241
EVT001285,2026-08-18 20:57:01.735196,Brute Force,Oceania,Firewall,4,640,23,0,288
EVT001286,2026-08-18 21:05:01.735196,Phishing,Asia,Router,2,963,62,0,282
EVT001287,2026-08-18 21:13:01.735196,Malware,Asia,Firewall,3,731,70,0,219
EVT001288,2026-08-18 21:21:01.735196,DDoS,Asia,Laptop,2,331,10,0,59
EVT001289,2026-08-18 21:29:01.735196,Brute Force,North America,Firewall,100,9687,882,1,1878
EVT001290,2026-08-18 21:37:01.735196,Unauthorized Access,North America,Router,0,271,37,0,285
EVT001291,2026-08-18 21:45:01.735196,Brute Force,Asia,Router,3,635,90,0,225
EVT001292,2026-08-18 21:53:01.735196,Phishing,South America,Firewall,2,302,36,0,207
EVT001293,2026-08-18 22:01:01.735196,Unauthorized Access,South America,Firewall,2,795,31,0,283
EVT001294,2026-08-18 22:09:01.735196,Ransomware,Oceania,Router,1,602,81,0,423
EVT001295,2026-08-18 22:17:01.735196,DDoS,Africa,Firewall,3,224,29,0,109
EVT001296,2026-08-18 22:25:01.735196,Ransomware,Africa,Firewall,4,136,53,0,192
EVT001297,2026-08-18 22:33:01.735196,Ransomware,Africa,Desktop,4,546,96,0,103
EVT001298,2026-08-18 22:41:01.735196,DDoS,Oceania,Laptop,4,625,89,0,12
EVT001299,2026-08-18 22:49:01.735196,Brute Force,North America,Laptop,4,213,9,0,259
EVT001300,2026-08-18 22:57:01.735196,Brute Force,Europe,Server,1,333,51,0,150
EVT001301,2026-08-18 23:05:01.735196,DDoS,Asia,Firewall,6,489,93,0,321
EVT001302,2026-08-18 23:13:01.735196,Brute Force,Oceania,Server,2,667,36,0,381
EVT001303,2026-08-18 23:21:01.735196,Brute Force,North America,Server,1,945,37,0,320
EVT001304,2026-08-18 23:29:01.735196,DDoS,Africa,Router,2,999,88,0,57
EVT001305,2026-08-18 23:37:01.735196,Ransomware,Europe,Desktop,8,203,99,0,70
EVT001306,2026-08-18 23:45:01.735196,Malware,Oceania,Router,4,392,29,0,175
EVT001307,2026-08-18 23:53:01.735196,DDoS,Africa,Firewall,1,753,10,0,135
EVT001308,2026-08-19 00:01:01.735196,Unauthorized Access,North America,Laptop,3,674,42,0,263
EVT001309,2026-08-19 00:09:01.735196,DDoS,North America,Laptop,2,836,38,0,237
EVT001310,2026-08-19 00:17:01.735196,Unauthorized Access,Asia,Laptop,7,183,84,0,352
EVT001311,2026-08-19 00:25:01.735196,Unauthorized Access,Africa,Firewall,127,10289,897,1,1344
EVT001312,2026-08-19 00:33:01.735196,Unauthorized Access,Europe,Server,3,478,77,0,446
EVT001313,2026-08-19 00:41:01.735196,Brute Force,North America,Laptop,5,679,97,0,319
EVT001314,2026-08-19 00:49:01.735196,Ransomware,South America,Desktop,1,588,90,0,401
EVT001315,2026-08-19 00:57:01.735196,DDoS,Africa,Laptop,5,991,99,0,181
EVT001316,2026-08-19 01:05:01.735196,Brute Force,Oceania,Server,5,883,67,0,350
EVT001317,2026-08-19 01:13:01.735196,Unauthorized Access,Asia,Firewall,3,690,80,0,130
EVT001318,2026-08-19 01:21:01.735196,Ransomware,Asia,Desktop,4,168,91,0,385
EVT001319,2026-08-19 01:29:01.735196,Phishing,South America,Router,1,484,17,0,463
EVT001320,2026-08-19 01:37:01.735196,Ransomware,Europe,Router,2,506,14,0,60
EVT001321,2026-08-19 01:45:01.735196,Unauthorized Access,North America,Firewall,2,830,61,0,257
EVT001322,2026-08-19 01:53:01.735196,Malware,Africa,Desktop,2,277,56,0,255
EVT001323,2026-08-19 02:01:01.735196,Unauthorized Access,Asia,Router,1,205,54,0,90
EVT001324,2026-08-19 02:09:01.735196,Unauthorized Access,South America,Laptop,4,373,70,0,274
EVT001325,2026-08-19 02:17:01.735196,DDoS,Oceania,Router,0,125,89,0,365
EVT001326,2026-08-19 02:25:01.735196,Malware,South America,Server,3,665,82,1,152
EVT001327,2026-08-19 02:33:01.735196,DDoS,Oceania,Laptop,3,698,43,0,481
EVT001328,2026-08-19 02:41:01.735196,Phishing,Asia,Router,4,240,51,0,456
EVT001329,2026-08-19 02:49:01.735196,Unauthorized Access,Africa,Server,5,531,16,0,264
EVT001330,2026-08-19 02:57:01.735196,Ransomware,Europe,Desktop,9,854,25,0,133
EVT001331,2026-08-19 03:05:01.735196,Brute Force,Oceania,Desktop,1,763,89,0,197
EVT001332,2026-08-19 03:13:01.735196,Phishing,South America,Desktop,5,266,46,0,473
EVT001333,2026-08-19 03:21:01.735196,Unauthorized Access,Asia,Laptop,1,676,74,0,118
EVT001334,2026-08-19 03:29:01.735196,Brute Force,Europe,Router,3,723,69,0,353
EVT001335,2026-08-19 03:37:01.735196,Phishing,Oceania,Laptop,8,304,15,0,452
EVT001336,2026-08-19 03:45:01.735196,Phishing,Europe,Laptop,5,749,50,0,180
EVT001337,2026-08-19 03:53:01.735196,Unauthorized Access,Asia,Laptop,4,861,73,0,30
EVT001338,2026-08-19 04:01:01.735196,Malware,North America,Router,3,224,6,0,378
EVT001339,2026-08-19 04:09:01.735196,Unauthorized Access,North America,Router,4,736,46,0,226
EVT001340,2026-08-19 04:17:01.735196,Ransomware,South America,Firewall,5,799,97,0,388
EVT001341,2026-08-19 04:25:01.735196,DDoS,Europe,Firewall,1,920,11,0,33
EVT001342,2026-08-19 04:33:01.735196,Phishing,Africa,Laptop,0,590,21,0,12
EVT001343,2026-08-19 04:41:01.735196,DDoS,South America,Firewall,3,614,69,0,370
EVT001344,2026-08-19 04:49:01.735196,Ransomware,South America,Laptop,30,11655,346,1,1471
EVT001345,2026-08-19 04:57:01.735196,Malware,Oceania,Firewall,0,791,14,0,135
EVT001346,2026-08-19 05:05:01.735196,Brute Force,North America,Server,3,785,78,0,464
EVT001347,2026-08-19 05:13:01.735196,DDoS,Africa,Server,3,721,71,0,284
EVT001348,2026-08-19 05:21:01.735196,Unauthorized Access,Asia,Laptop,3,995,55,0,121
EVT001349,2026-08-19 05:29:01.735196,Phishing,Asia,Router,2,720,48,0,364
EVT001350,2026-08-19 05:37:01.735196,Ransomware,Asia,Laptop,3,879,15,0,405
EVT001351,2026-08-19 05:45:01.735196,Phishing,South America,Desktop,1,358,7,0,160
EVT001352,2026-08-19 05:53:01.735196,DDoS,Asia,Router,3,963,31,0,249
EVT001353,2026-08-19 06:01:01.735196,Phishing,Africa,Laptop,0,441,39,0,421
EVT001354,2026-08-19 06:09:01.735196,Brute Force,Asia,Laptop,4,446,64,0,488
EVT001355,2026-08-19 06:17:01.735196,DDoS,Europe,Laptop,4,638,93,0,381
EVT001356,2026-08-19 06:25:01.735196,Brute Force,Europe,Router,5,622,52,0,329
EVT001357,2026-08-19 06:33:01.735196,Phishing,South America,Router,2,490,20,0,366
EVT001358,2026-08-19 06:41:01.735196,Brute Force,Africa,Firewall,8,147,14,0,422
EVT001359,2026-08-19 06:49:01.735196,DDoS,Asia,Desktop,3,848,17,0,475
EVT001360,2026-08-19 06:57:01.735196,Unauthorized Access,North America,Router,4,166,52,0,426
EVT001361,2026-08-19 07:05:01.735196,Phishing,North America,Laptop,4,195,30,0,287
EVT001362,2026-08-19 07:13:01.735196,DDoS,Oceania,Server,2,393,15,0,307
EVT001363,2026-08-19 07:21:01.735196,Ransomware,Asia,Desktop,2,436,12,0,36
EVT001364,2026-08-19 07:29:01.735196,Unauthorized Access,Asia,Desktop,4,217,85,1,124
EVT001365,2026-08-19 07:37:01.735196,Malware,Asia,Firewall,86,9996,520,1,1840
EVT001366,2026-08-19 07:45:01.735196,Unauthorized Access,Oceania,Firewall,5,230,94,0,484
EVT001367,2026-08-19 07:53:01.735196,Ransomware,Asia,Desktop,4,317,59,0,165
EVT001368,2026-08-19 08:01:01.735196,DDoS,Oceania,Router,3,861,53,0,432
EVT001369,2026-08-19 08:09:01.735196,DDoS,Africa,Desktop,3,566,54,0,407
EVT001370,2026-08-19 08:17:01.735196,Phishing,Europe,Desktop,3,141,81,0,472
EVT001371,2026-08-19 08:25:01.735196,Unauthorized Access,Africa,Router,4,148,31,1,176
EVT001372,2026-08-19 08:33:01.735196,Malware,North America,Laptop,4,749,75,0,263
EVT001373,2026-08-19 08:41:01.735196,Ransomware,Asia,Desktop,4,980,8,0,185
EVT001374,2026-08-19 08:49:01.735196,Unauthorized Access,Oceania,Router,3,237,53,0,135
EVT001375,2026-08-19 08:57:01.735196,DDoS,Asia,Firewall,1,954,80,0,450
EVT001376,2026-08-19 09:05:01.735196,DDoS,South America,Laptop,1,746,33,0,278
EVT001377,2026-08-19 09:13:01.735196,Malware,Europe,Laptop,3,232,60,0,392
EVT001378,2026-08-19 09:21:01.735196,Brute Force,Oceania,Server,2,415,63,0,323
EVT001379,2026-08-19 09:29:01.735196,DDoS,North America,Server,1,543,47,0,468
EVT001380,2026-08-19 09:37:01.735196,DDoS,Africa,Server,4,915,10,0,343
EVT001381,2026-08-19 09:45:01.735196,DDoS,Africa,Server,43,14395,676,1,1475
EVT001382,2026-08-19 09:53:01.735196,Unauthorized Access,Europe,Server,2,352,64,0,40
EVT001383,2026-08-19 10:01:01.735196,DDoS,Asia,Laptop,4,231,72,0,18
EVT001384,2026-08-19 10:09:01.735196,Ransomware,South America,Laptop,4,683,52,0,453
EVT001385,2026-08-19 10:17:01.735196,Phishing,North America,Server,5,274,71,0,275
EVT001386,2026-08-19 10:25:01.735196,Ransomware,South America,Router,0,915,39,0,376
EVT001387,2026-08-19 10:33:01.735196,Unauthorized Access,Asia,Firewall,0,298,20,0,365
EVT001388,2026-08-19 10:41:01.735196,Brute Force,Africa,Laptop,1,680,49,0,263
EVT001389,2026-08-19 10:49:01.735196,DDoS,Oceania,Firewall,4,862,86,1,375
EVT001390,2026-08-19 10:57:01.735196,Brute Force,Oceania,Firewall,3,533,69,0,366
EVT001391,2026-08-19 11:05:01.735196,Ransomware,South America,Firewall,2,181,85,0,468
EVT001392,2026-08-19 11:13:01.735196,Malware,South America,Desktop,2,601,66,0,278
EVT001393,2026-08-19 11:21:01.735196,Ransomware,Europe,Desktop,3,959,81,0,165
EVT001394,2026-08-19 11:29:01.735196,Unauthorized Access,Europe,Desktop,104,8360,670,1,1286
EVT001395,2026-08-19 11:37:01.735196,Unauthorized Access,North America,Router,2,678,97,0,489
EVT001396,2026-08-19 11:45:01.735196,DDoS,Asia,Server,2,287,67,0,384
EVT001397,2026-08-19 11:53:01.735196,Ransomware,Africa,Laptop,0,717,80,1,56
EVT001398,2026-08-19 12:01:01.735196,Unauthorized Access,Asia,Laptop,4,964,46,0,115
EVT001399,2026-08-19 12:09:01.735196,Unauthorized Access,South America,Router,3,258,16,0,455
EVT001400,2026-08-19 12:17:01.735196,Brute Force,Oceania,Router,1,509,94,0,202
EVT001401,2026-08-19 12:25:01.735196,Phishing,Asia,Server,2,869,69,0,281
EVT001402,2026-08-19 12:33:01.735196,Phishing,Africa,Firewall,2,385,14,0,71
EVT001403,2026-08-19 12:41:01.735196,Brute Force,Asia,Desktop,2,312,81,0,69
EVT001404,2026-08-19 12:49:01.735196,Unauthorized Access,Asia,Router,2,651,78,0,271
