event_id,timestamp,threat_type,region,device_type,failed_logins,network_packets,connections,port_scans,data_transfer,prediction,anomaly_score,risk_score,severity,threat_detected
EVT001324,2026-08-19 02:09:01.735196,Unauthorized Access,South America,Laptop,4,373,70,0,274,1,-0.2034103149898845,4.470847495790042,Low,Normal
EVT001325,2026-08-19 02:17:01.735196,DDoS,Oceania,Router,0,125,89,0,365,1,-0.09762541614535025,32.62095381500735,Low,Normal
EVT001326,2026-08-19 02:25:01.735196,Malware,South America,Server,3,665,82,1,152,1,-0.04718162193581976,46.04440258371949,Medium,Normal
EVT001327,2026-08-19 02:33:01.735196,DDoS,Oceania,Laptop,3,698,43,0,481,1,-0.18188416880622482,10.199106541569172,Low,Normal
EVT001328,2026-08-19 02:41:01.735196,Phishing,Asia,Router,4,240,51,0,456,1,-0.1820547207415354,10.153721470879672,Low,Normal
EVT001329,2026-08-19 02:49:01.735196,Unauthorized Access,Africa,Server,5,531,16,0,264,1,-0.18024270700781753,10.635911082187084,Low,Normal
EVT001330,2026-08-19 02:57:01.735196,Ransomware,Europe,Desktop,9,854,25,0,133,1,-0.06211220226000025,42.07127004661719,Medium,Normal
EVT001331,2026-08-19 03:05:01.735196,Brute Force,Oceania,Desktop,1,763,89,0,197,1,-0.1658537800396911,14.46490584794746,Low,Normal
EVT001332,2026-08-19 03:13:01.735196,Phishing,South America,Desktop,5,266,46,0,473,1,-0.1592527596801006,16.221483837504152,Low,Normal
EVT001333,2026-08-19 03:21:01.735196,Unauthorized Access,Asia,Laptop,1,676,74,0,118,1,-0.18158513321182712,10.278682018480078,Low,Normal
EVT001334,2026-08-19 03:29:01.735196,Brute Force,Europe,Router,3,723,69,0,353,1,-0.19945083582603246,5.524492776436063,Low,Normal
EVT001335,2026-08-19 03:37:01.735196,Phishing,Oceania,Laptop,8,304,15,0,452,1,-0.07491509713858602,38.664329585714405,Low,Normal
EVT001336,2026-08-19 03:45:01.735196,Phishing,Europe,Laptop,5,749,50,0,180,1,-0.19133307095419855,7.684687158739802,Low,Normal
EVT001337,2026-08-19 03:53:01.735196,Unauthorized Access,Asia,Laptop,4,861,73,0,30,1,-0.15261660467269478,17.98741140419608,Low,Normal
EVT001338,2026-08-19 04:01:01.735196,Malware,North America,Router,3,224,6,0,378,1,-0.14928670749924827,18.87352048487252,Low,Normal
EVT001339,2026-08-19 04:09:01.735196,Unauthorized Access,North America,Router,4,736,46,0,226,1,-0.20526402906820773,3.9775611292083775,Low,Normal
EVT001340,2026-08-19 04:17:01.735196,Ransomware,South America,Firewall,5,799,97,0,388,1,-0.14918114415447098,18.901611634094685,Low,Normal
EVT001341,2026-08-19 04:25:01.735196,DDoS,Europe,Firewall,1,920,11,0,33,1,-0.11126748937541275,28.990702086873753,Low,Normal
EVT001342,2026-08-19 04:33:01.735196,Phishing,Africa,Laptop,0,590,21,0,12,1,-0.09383411211411052,33.629846508894815,Low,Normal
EVT001343,2026-08-19 04:41:01.735196,DDoS,South America,Firewall,3,614,69,0,370,1,-0.20192804123841418,4.8652909764176195,Low,Normal
EVT001344,2026-08-19 04:49:01.735196,Ransomware,South America,Laptop,30,11655,346,1,1471,-1,0.10789806846036498,87.3121999752889,High,Suspicious
EVT001345,2026-08-19 04:57:01.735196,Malware,Oceania,Firewall,0,791,14,0,135,1,-0.13078833084657782,23.79606874264312,Low,Normal
EVT001346,2026-08-19 05:05:01.735196,Brute Force,North America,Server,3,785,78,0,464,1,-0.1698852394601416,13.392106114272087,Low,Normal
EVT001347,2026-08-19 05:13:01.735196,DDoS,Africa,Server,3,721,71,0,284,1,-0.20342711899727572,4.466375831121275,Low,Normal
EVT001348,2026-08-19 05:21:01.735196,Unauthorized Access,Asia,Laptop,3,995,55,0,121,1,-0.1727801453518037,12.621751276062335,Low,Normal
EVT001349,2026-08-19 05:29:01.735196,Phishing,Asia,Router,2,720,48,0,364,1,-0.20063767407402522,5.208666763180523,Low,Normal
EVT001350,2026-08-19 05:37:01.735196,Ransomware,Asia,Laptop,3,879,15,0,405,1,-0.17043991838129946,13.244502148354705,Low,Normal
EVT001351,2026-08-19 05:45:01.735196,Phishing,South America,Desktop,1,358,7,0,160,1,-0.14744355288456112,19.3639969038409,Low,Normal
EVT001352,2026-08-19 05:53:01.735196,DDoS,Asia,Router,3,963,31,0,249,1,-0.18198515687260974,10.172232906137657,Low,Normal
EVT001353,2026-08-19 06:01:01.735196,Phishing,Africa,Laptop,0,441,39,0,421,1,-0.1381201106178102,21.84503052902627,Low,Normal
EVT001354,2026-08-19 06:09:01.735196,Brute Force,Asia,Laptop,4,446,64,0,488,1,-0.1680874426961423,13.870512489848451,Low,Normal
EVT001355,2026-08-19 06:17:01.735196,DDoS,Europe,Laptop,4,638,93,0,381,1,-0.17404403301272198,12.285421871591435,Low,Normal
EVT001356,2026-08-19 06:25:01.735196,Brute Force,Europe,Router,5,622,52,0,329,1,-0.1984122509618078,5.800867520551671,Low,Normal
EVT001357,2026-08-19 06:33:01.735196,Phishing,South America,Router,2,490,20,0,366,1,-0.18650742227616457,8.968826245033078,Low,Normal
EVT001358,2026-08-19 06:41:01.735196,Brute Force,Africa,Firewall,8,147,14,0,422,1,-0.061738344647062515,42.17075618941639,Medium,Normal
EVT001359,2026-08-19 06:49:01.735196,DDoS,Asia,Desktop,3,848,17,0,475,1,-0.1508740491330714,18.451117701062046,Low,Normal
EVT001360,2026-08-19 06:57:01.735196,Unauthorized Access,North America,Router,4,166,52,0,426,1,-0.1773067410451804,11.417192294350462,Low,Normal
EVT001361,2026-08-19 07:05:01.735196,Phishing,North America,Laptop,4,195,30,0,287,1,-0.18851240521969548,8.435286168471116,Low,Normal
EVT001362,2026-08-19 07:13:01.735196,DDoS,Oceania,Server,2,393,15,0,307,1,-0.18156730417461986,10.283426450799205,Low,Normal
EVT001363,2026-08-19 07:21:01.735196,Ransomware,Asia,Desktop,2,436,12,0,36,1,-0.1536782943092393,17.70488831750616,Low,Normal
EVT001364,2026-08-19 07:29:01.735196,Unauthorized Access,Asia,Desktop,4,217,85,1,124,1,-0.03798305640269173,48.49220563094263,Medium,Normal
EVT001365,2026-08-19 07:37:01.735196,Malware,Asia,Firewall,86,9996,520,1,1840,-1,0.10097674747423091,85.47038773405924,High,Suspicious
EVT001366,2026-08-19 07:45:01.735196,Unauthorized Access,Oceania,Firewall,5,230,94,0,484,1,-0.1291279087387654,24.237918755076283,Low,Normal
EVT001367,2026-08-19 07:53:01.735196,Ransomware,Asia,Desktop,4,317,59,0,165,1,-0.20530792279238436,3.9658807001885954,Low,Normal
EVT001368,2026-08-19 08:01:01.735196,DDoS,Oceania,Router,3,861,53,0,432,1,-0.18063607098311713,10.531234159036575,Low,Normal
EVT001369,2026-08-19 08:09:01.735196,DDoS,Africa,Desktop,3,566,54,0,407,1,-0.1979492940453494,5.9240636152860855,Low,Normal
EVT001370,2026-08-19 08:17:01.735196,Phishing,Europe,Desktop,3,141,81,0,472,1,-0.14664375300300697,19.576829282996787,Low,Normal
EVT001371,2026-08-19 08:25:01.735196,Unauthorized Access,Africa,Router,4,148,31,1,176,1,-0.047013117303437824,46.08924285268646,Medium,Normal
EVT001372,2026-08-19 08:33:01.735196,Malware,North America,Laptop,4,749,75,0,263,1,-0.19712216128030535,6.14416946716497,Low,Normal
EVT001373,2026-08-19 08:41:01.735196,Ransomware,Asia,Desktop,4,980,8,0,185,1,-0.1408720791772044,21.112712321226688,Low,Normal
EVT001374,2026-08-19 08:49:01.735196,Unauthorized Access,Oceania,Router,3,237,53,0,135,1,-0.1984441606127058,5.792376137800455,Low,Normal
EVT001375,2026-08-19 08:57:01.735196,DDoS,Asia,Firewall,1,954,80,0,450,1,-0.12579825612733297,25.12396275607903,Low,Normal
EVT001376,2026-08-19 09:05:01.735196,DDoS,South America,Laptop,1,746,33,0,278,1,-0.18803132420756996,8.563305212658062,Low,Normal
EVT001377,2026-08-19 09:13:01.735196,Malware,Europe,Laptop,3,232,60,0,392,1,-0.1943250340023036,6.8885047279081,Low,Normal
EVT001378,2026-08-19 09:21:01.735196,Brute Force,Oceania,Server,2,415,63,0,323,1,-0.20533368605577823,3.959024914423433,Low,Normal
EVT001379,2026-08-19 09:29:01.735196,DDoS,North America,Server,1,543,47,0,468,1,-0.16465584471963157,14.783684870204503,Low,Normal
EVT001380,2026-08-19 09:37:01.735196,DDoS,Africa,Server,4,915,10,0,343,1,-0.1593243145183567,16.2024425912907,Low,Normal
EVT001381,2026-08-19 09:45:01.735196,DDoS,Africa,Server,43,14395,676,1,1475,-1,0.10921852127592024,87.66358176563327,High,Suspicious
EVT001382,2026-08-19 09:53:01.735196,Unauthorized Access,Europe,Server,2,352,64,0,40,1,-0.18036186811067773,10.60420147380943,Low,Normal
EVT001383,2026-08-19 10:01:01.735196,DDoS,Asia,Laptop,4,231,72,0,18,1,-0.1535048831079786,17.751034258994515,Low,Normal
EVT001384,2026-08-19 10:09:01.735196,Ransomware,South America,Laptop,4,683,52,0,453,1,-0.1893388710227168,8.215357799881959,Low,Normal
EVT001385,2026-08-19 10:17:01.735196,Phishing,North America,Server,5,274,71,0,275,1,-0.18585099666834903,9.143505720577323,Low,Normal
EVT001386,2026-08-19 10:25:01.735196,Ransomware,South America,Router,0,915,39,0,376,1,-0.13220351319804963,23.41947875588557,Low,Normal
EVT001387,2026-08-19 10:33:01.735196,Unauthorized Access,Asia,Firewall,0,298,20,0,365,1,-0.12100394851500174,26.399761764144447,Low,Normal
EVT001388,2026-08-19 10:41:01.735196,Brute Force,Africa,Laptop,1,680,49,0,263,1,-0.19996404604785112,5.387923923356796,Low,Normal
EVT001389,2026-08-19 10:49:01.735196,DDoS,Oceania,Firewall,4,862,86,1,375,1,-0.03704658594949184,48.741407011388475,Medium,Normal
EVT001390,2026-08-19 10:57:01.735196,Brute Force,Oceania,Firewall,3,533,69,0,366,1,-0.20290468840893533,4.605398288644315,Low,Normal
EVT001391,2026-08-19 11:05:01.735196,Ransomware,South America,Firewall,2,181,85,0,468,1,-0.1503078892301702,18.60177683704864,Low,Normal
EVT001392,2026-08-19 11:13:01.735196,Malware,South America,Desktop,2,601,66,0,278,1,-0.2119430222182504,2.2002340311758055,Low,Normal
EVT001393,2026-08-19 11:21:01.735196,Ransomware,Europe,Desktop,3,959,81,0,165,1,-0.1673208560874873,14.07450658326097,Low,Normal
EVT001394,2026-08-19 11:29:01.735196,Unauthorized Access,Europe,Desktop,104,8360,670,1,1286,-1,0.07755221619043562,79.23695504830553,High,Suspicious
EVT001395,2026-08-19 11:37:01.735196,Unauthorized Access,North America,Router,2,678,97,0,489,1,-0.14146412421236504,20.955164969311834,Low,Normal
EVT001396,2026-08-19 11:45:01.735196,DDoS,Asia,Server,2,287,67,0,384,1,-0.19227374248013157,7.434367843263676,Low,Normal
EVT001397,2026-08-19 11:53:01.735196,Ransomware,Africa,Laptop,0,717,80,1,56,1,-0.005908572687862934,57.027451555158834,Medium,Normal
EVT001398,2026-08-19 12:01:01.735196,Unauthorized Access,Asia,Laptop,4,964,46,0,115,1,-0.1688381075699742,13.67075528216302,Low,Normal
EVT001399,2026-08-19 12:09:01.735196,Unauthorized Access,South America,Router,3,258,16,0,455,1,-0.1607814011529139,15.81470157979363,Low,Normal
EVT001400,2026-08-19 12:17:01.735196,Brute Force,Oceania,Router,1,509,94,0,202,1,-0.16763414505113505,13.991138184447427,Low,Normal
EVT001401,2026-08-19 12:25:01.735196,Phishing,Asia,Server,2,869,69,0,281,1,-0.19002245740401452,8.033450651299434,Low,Normal
EVT001402,2026-08-19 12:33:01.735196,Phishing,Africa,Firewall,2,385,14,0,71,1,-0.1727562052054621,12.628121917544957,Low,Normal
EVT001403,2026-08-19 12:41:01.735196,Brute Force,Asia,Desktop,2,312,81,0,69,1,-0.1802863911204653,10.624286432270818,Low,Normal
EVT001404,2026-08-19 12:49:01.735196,Unauthorized Access,Asia,Router,2,651,78,0,271,1,-0.20436073122742682,4.217935043950898,Low,Normal
EVT001405,2026-08-19 12:57:01.735196,Malware,Europe,Laptop,3,477,25,0,385,1,-0.1918852714340109,7.53774272351294,Low,Normal
EVT001406,2026-08-19 13:05:01.735196,Brute Force,South America,Firewall,4,160,45,0,315,1,-0.18552455388028494,9.230374444672348,Low,Normal
EVT001407,2026-08-19 13:13:01.735196,Brute Force,Africa,Router,0,663,43,0,378,1,-0.1539634531040287,17.629005554665135,Low,Normal
EVT001408,2026-08-19 13:21:01.735196,Malware,Europe,Server,5,161,42,0,289,1,-0.174306342938352,12.215619353692134,Low,Normal
EVT001409,2026-08-19 13:29:01.735196,Malware,Europe,Server,2,787,17,0,425,1,-0.16728279027706755,14.084636163400932,Low,Normal
EVT001410,2026-08-19 13:37:01.735196,Phishing,Oceania,Router,3,272,23,0,331,1,-0.18953636479811736,8.162803315871155,Low,Normal
EVT001411,2026-08-19 13:45:01.735196,Phishing,North America,Laptop,2,678,73,0,214,1,-0.2075021019869886,3.3819941692547393,Low,Normal
EVT001412,2026-08-19 13:53:01.735196,Phishing,Asia,Router,148,11007,334,1,728,-1,0.13186543244127946,93.69008426334466,High,Suspicious
EVT001413,2026-08-19 14:01:01.735196,DDoS,Asia,Router,2,491,80,0,19,1,-0.15645812252059565,16.965156460184595,Low,Normal
EVT001414,2026-08-19 14:09:01.735196,Malware,Asia,Server,7,135,7,0,479,1,-0.06365025370034971,41.66198373029814,Medium,Normal
EVT001415,2026-08-19 14:17:01.735196,Phishing,North America,Desktop,1,143,95,0,479,1,-0.11072079530698176,29.136181227266327,Low,Normal
EVT001416,2026-08-19 14:25:01.735196,Malware,Africa,Router,4,120,6,0,423,1,-0.12774285500061816,24.606491305719587,Low,Normal
EVT001417,2026-08-19 14:33:01.735196,Ransomware,South America,Server,4,375,17,1,483,1,-0.03644800937877568,48.900692450897346,Medium,Normal
EVT001418,2026-08-19 14:41:01.735196,Brute Force,Europe,Router,2,701,28,1,23,1,-0.0268515788734065,51.45437016824461,Medium,Normal
EVT001419,2026-08-19 14:49:01.735196,DDoS,Europe,Server,3,790,44,0,316,1,-0.20664764463106922,3.6093712871335137,Low,Normal
EVT001420,2026-08-19 14:57:01.735196,Brute Force,North America,Firewall,5,241,90,1,341,1,-0.03028328222426746,50.54116974703212,Medium,Normal
EVT001421,2026-08-19 15:05:01.735196,Phishing,South America,Router,3,748,21,0,113,1,-0.19409296194242787,6.950260736852466,Low,Normal
EVT001422,2026-08-19 15:13:01.735196,Ransomware,Asia,Laptop,2,406,40,0,290,1,-0.20755475765660847,3.367982124867503,Low,Normal
EVT001423,2026-08-19 15:21:01.735196,Malware,Oceania,Firewall,5,477,92,0,35,1,-0.1390702767151757,21.5921846412492,Low,Normal
EVT001424,2026-08-19 15:29:01.735196,Ransomware,South America,Desktop,1,879,79,0,245,1,-0.16427180889704673,14.88587950624645,Low,Normal
EVT001425,2026-08-19 15:37:01.735196,Malware,Oceania,Laptop,4,428,7,0,81,1,-0.15457408226110714,17.466512837073804,Low,Normal
EVT001426,2026-08-19 15:45:01.735196,Phishing,Oceania,Router,5,433,81,0,341,1,-0.1830318708482399,9.89369494824725,Low,Normal
EVT001427,2026-08-19 15:53:01.735196,Phishing,Asia,Firewall,1,326,48,0,367,1,-0.18413214383011522,9.600904561734037,Low,Normal
EVT001428,2026-08-19 16:01:01.735196,Phishing,North America,Server,3,860,57,0,384,1,-0.18851438018921346,8.434760615178389,Low,Normal
EVT001429,2026-08-19 16:09:01.735196,Brute Force,South America,Firewall,5,792,24,0,81,1,-0.1665434193362934,14.28138797598923,Low,Normal
EVT001430,2026-08-19 16:17:01.735196,Malware,Europe,Laptop,2,731,23,0,219,1,-0.19857302345654332,5.758084827847474,Low,Normal
EVT001431,2026-08-19 16:25:01.735196,Brute Force,Africa,Desktop,4,527,13,0,118,1,-0.18442872589988657,9.521981984999274,Low,Normal
EVT001432,2026-08-19 16:33:01.735196,Brute Force,North America,Server,1,204,40,0,465,1,-0.1517693466526695,18.212872728109364,Low,Normal
EVT001433,2026-08-19 16:41:01.735196,Phishing,Oceania,Firewall,1,748,88,0,331,1,-0.1703780136392956,13.260975436017752,Low,Normal
EVT001434,2026-08-19 16:49:01.735196,Phishing,South America,Laptop,0,364,34,0,325,1,-0.1445927468781602,20.12261645211488,Low,Normal
EVT001435,2026-08-19 16:57:01.735196,Unauthorized Access,Oceania,Desktop,5,743,82,0,290,1,-0.1822039298342979,10.114015880848044,Low,Normal
EVT001436,2026-08-19 17:05:01.735196,DDoS,Oceania,Laptop,5,241,86,0,36,1,-0.13330411133159353,23.126601844224243,Low,Normal
EVT001437,2026-08-19 17:13:01.735196,DDoS,Asia,Laptop,125,5348,545,1,971,-1,0.10802011286724156,87.34467685116407,High,Suspicious
EVT001438,2026-08-19 17:21:01.735196,Malware,South America,Router,6,690,32,0,115,1,-0.1622087813018861,15.434865673247467,Low,Normal
EVT001439,2026-08-19 17:29:01.735196,Unauthorized Access,Oceania,Router,1,368,69,0,498,1,-0.1293247209707194,24.185545634574744,Low,Normal
EVT001440,2026-08-19 17:37:01.735196,Phishing,Africa,Desktop,6,932,85,0,192,1,-0.1256940395276222,25.151695526957763,Low,Normal
EVT001441,2026-08-19 17:45:01.735196,DDoS,Asia,Firewall,4,170,50,0,431,1,-0.17735842358145115,11.403439207598389,Low,Normal
EVT001442,2026-08-19 17:53:01.735196,Unauthorized Access,Europe,Server,3,968,37,0,271,1,-0.18361243129406668,9.739203726406846,Low,Normal
EVT001443,2026-08-19 18:01:01.735196,DDoS,Asia,Desktop,2,753,41,0,342,1,-0.20103321985970796,5.1034092449268895,Low,Normal
EVT001444,2026-08-19 18:09:01.735196,DDoS,North America,Firewall,2,924,87,0,479,1,-0.13511720987301096,22.64412355795082,Low,Normal
EVT001445,2026-08-19 18:17:01.735196,Phishing,North America,Firewall,2,558,37,0,167,1,-0.21520970239353626,1.3309474387641536,Low,Normal
EVT001446,2026-08-19 18:25:01.735196,Unauthorized Access,Europe,Desktop,4,691,17,0,381,1,-0.1817344433041339,10.238949551758667,Low,Normal
EVT001447,2026-08-19 18:33:01.735196,Brute Force,Africa,Router,2,495,82,1,420,1,-0.055023844874397376,43.957531849699116,Medium,Normal
EVT001448,2026-08-19 18:41:01.735196,Brute Force,South America,Firewall,3,893,32,0,173,1,-0.1956663380302064,6.531574283163353,Low,Normal
EVT001449,2026-08-19 18:49:01.735196,Ransomware,Asia,Router,4,861,61,0,153,1,-0.18999303404853557,8.041280413335866,Low,Normal
EVT001450,2026-08-19 18:57:01.735196,Malware,North America,Firewall,2,563,42,0,167,1,-0.21659820069902436,0.9614582645013331,Low,Normal
EVT001451,2026-08-19 19:05:01.735196,Malware,Europe,Laptop,3,114,52,0,478,1,-0.1488814318522207,18.981367187729255,Low,Normal
EVT001452,2026-08-19 19:13:01.735196,Phishing,North America,Router,0,964,61,0,236,1,-0.12195205255067604,26.147464605500524,Low,Normal
EVT001453,2026-08-19 19:21:01.735196,Malware,Africa,Router,5,970,86,0,264,1,-0.14133621444987604,20.989202657608185,Low,Normal
EVT001454,2026-08-19 19:29:01.735196,Unauthorized Access,Africa,Firewall,3,339,49,0,405,1,-0.19223035189760124,7.445914382749211,Low,Normal
EVT001455,2026-08-19 19:37:01.735196,Ransomware,Europe,Firewall,1,215,17,0,344,1,-0.14705936681089082,19.46623152275447,Low,Normal
EVT001456,2026-08-19 19:45:01.735196,Malware,Europe,Router,3,348,98,0,56,1,-0.14563061422476603,19.846432644489038,Low,Normal
EVT001457,2026-08-19 19:53:01.735196,Malware,South America,Server,3,301,65,0,306,1,-0.20408953010515224,4.290103571872262,Low,Normal
EVT001458,2026-08-19 20:01:01.735196,Brute Force,South America,Desktop,3,165,28,0,421,1,-0.17356630048456284,12.412549860621253,Low,Normal
EVT001459,2026-08-19 20:09:01.735196,Malware,Africa,Desktop,3,725,79,0,68,1,-0.18766393458568392,8.661070177503074,Low,Normal
EVT001460,2026-08-19 20:17:01.735196,Brute Force,North America,Desktop,2,453,39,0,479,1,-0.17835969872693758,11.13699284230332,Low,Normal
EVT001461,2026-08-19 20:25:01.735196,Phishing,Africa,Server,4,246,52,0,184,1,-0.20351384324443023,4.443297898405745,Low,Normal
EVT001462,2026-08-19 20:33:01.735196,Phishing,Africa,Router,1,785,39,0,51,1,-0.16510688791112177,14.663659101557997,Low,Normal
EVT001463,2026-08-19 20:41:01.735196,Unauthorized Access,Oceania,Laptop,4,924,65,0,192,1,-0.18209010622772226,10.144305143887845,Low,Normal
EVT001464,2026-08-19 20:49:01.735196,Phishing,Africa,Firewall,5,713,85,0,77,1,-0.1653533973452141,14.598061205693982,Low,Normal
EVT001465,2026-08-19 20:57:01.735196,Malware,Oceania,Firewall,6,345,60,0,30,1,-0.13382499308089157,22.98799154367436,Low,Normal
EVT001466,2026-08-19 21:05:01.735196,DDoS,Oceania,Router,5,862,20,0,96,1,-0.16129744829083914,15.677377803366216,Low,Normal
EVT001467,2026-08-19 21:13:01.735196,Phishing,Europe,Firewall,2,852,31,0,118,1,-0.19203246623487297,7.498573150736844,Low,Normal
EVT001468,2026-08-19 21:21:01.735196,Ransomware,Oceania,Laptop,4,848,12,0,90,1,-0.16566077616963876,14.516265536535697,Low,Normal
EVT001469,2026-08-19 21:29:01.735196,Unauthorized Access,South America,Desktop,1,445,99,0,196,1,-0.1510068871655592,18.415768565423477,Low,Normal
EVT001470,2026-08-19 21:37:01.735196,Unauthorized Access,Asia,Desktop,1,138,96,0,130,1,-0.13329322084140283,23.129499880334173,Low,Normal
EVT001471,2026-08-19 21:45:01.735196,Brute Force,South America,Desktop,5,720,58,0,410,1,-0.1710471148617398,13.08292289018318,Low,Normal
EVT001472,2026-08-19 21:53:01.735196,Unauthorized Access,Africa,Laptop,2,405,76,0,182,1,-0.19832910259351155,5.822993886728465,Low,Normal
EVT001473,2026-08-19 22:01:01.735196,Unauthorized Access,Oceania,Desktop,8,953,59,0,171,1,-0.07629678299575626,38.296653251909305,Low,Normal
EVT001474,2026-08-19 22:09:01.735196,DDoS,South America,Router,1,324,6,0,418,1,-0.13160690284614684,23.578240970725812,Low,Normal
EVT001475,2026-08-19 22:17:01.735196,Malware,Asia,Firewall,110,10327,595,1,1762,-1,0.09738645405485225,84.5149853791236,High,Suspicious
